t(s),E(s),F(s),theta,E(theta),F(theta)
223.8,0.0009649853,0.01765837,0.4799254,0.4499944,0.01765837
224.4,0.0009872949,0.01824405,0.481212,0.4603979,0.01824405
225,0.0009842274,0.01883551,0.4824987,0.4589674,0.01883551
225.6,0.0009114421,0.01940421,0.4837853,0.425026,0.01940421
226.2,0.0009043774,0.01994895,0.485072,0.4217315,0.01994895
226.8,0.0008317781,0.0204698,0.4863587,0.3878769,0.0204698
227.4,0.0008977775,0.02098867,0.4876453,0.4186538,0.02098867
228,0.0008869945,0.0215241,0.488932,0.4136255,0.0215241
228.6,0.0009389574,0.02207188,0.4902187,0.437857,0.02207188
229.2,0.001015647,0.02265827,0.4915053,0.473619,0.02265827
229.8,0.001166981,0.02331305,0.492792,0.5441893,0.02331305
230.4,0.001197377,0.02402236,0.4940787,0.5583641,0.02402236
231,0.001184178,0.02473683,0.4953653,0.5522087,0.02473683
231.6,0.001240974,0.02546437,0.496652,0.5786942,0.02546437
232.2,0.001268768,0.0262173,0.4979386,0.5916552,0.0262173
232.8,0.001227217,0.02696609,0.4992253,0.5722787,0.02696609
233.4,0.001294703,0.02772267,0.500512,0.6037493,0.02772267
234,0.00131692,0.02850615,0.5017986,0.6141095,0.02850615
234.6,0.001411643,0.02932472,0.5030853,0.6582809,0.02932472
235.2,0.001510828,0.03020146,0.504372,0.7045331,0.03020146
235.8,0.001523377,0.03111173,0.5056586,0.7103851,0.03111173
236.4,0.001593467,0.03204678,0.5069453,0.7430694,0.03204678
237,0.001665601,0.0330245,0.5082319,0.7767074,0.0330245
237.6,0.00162061,0.03401036,0.5095186,0.755727,0.03401036
238.2,0.001459516,0.0349344,0.5108053,0.6806051,0.0349344
238.8,0.001528025,0.03583066,0.5120919,0.7125525,0.03583066
239.4,0.001429212,0.03671783,0.5133786,0.6664737,0.03671783
240,0.001254639,0.03752299,0.5146653,0.5850664,0.03752299
240.6,0.001307252,0.03829156,0.5159519,0.6096013,0.03829156
241.2,0.001178879,0.0390374,0.5172386,0.5497378,0.0390374
241.8,0.001221453,0.0397575,0.5185253,0.5695912,0.0397575
242.4,0.001199144,0.04048368,0.5198119,0.5591877,0.04048368
243,0.001250363,0.04121853,0.5210986,0.5830724,0.04121853
243.6,0.00129805,0.04198305,0.5223852,0.6053098,0.04198305
244.2,0.001472716,0.04281428,0.5236719,0.6867605,0.04281428
244.8,0.001482197,0.04370075,0.5249586,0.691182,0.04370075
245.4,0.001560467,0.04461355,0.5262452,0.7276809,0.04461355
246,0.001743871,0.04560486,0.5275319,0.8132063,0.04560486
246.6,0.001753074,0.04665394,0.5288186,0.8174977,0.04665394
247.2,0.001889348,0.04774667,0.5301052,0.8810457,0.04774667
247.8,0.001913517,0.04888753,0.5313919,0.8923162,0.04888753
248.4,0.002085023,0.05008709,0.5326785,0.972293,0.05008709
249,0.002093389,0.05134061,0.5339652,0.9761943,0.05134061
249.6,0.001994669,0.05256703,0.5352519,0.9301589,0.05256703
250.2,0.001884701,0.05373084,0.5365385,0.8788783,0.05373084
250.8,0.001910914,0.05486952,0.5378252,0.8911024,0.05486952
251.4,0.001870571,0.05600397,0.5391119,0.8722894,0.05600397
252,0.001686795,0.05707118,0.5403985,0.7865907,0.05707118
252.6,0.001626373,0.05806513,0.5416852,0.7584146,0.05806513
253.2,0.001758651,0.05908064,0.5429719,0.8200986,0.05908064
253.8,0.001663184,0.06010719,0.5442585,0.7755803,0.06010719
254.4,0.0017448,0.06112958,0.5455452,0.8136398,0.06112958
255,0.001784772,0.06218845,0.5468318,0.8322793,0.06218845
255.6,0.001810614,0.06326707,0.5481185,0.8443301,0.06326707
256.2,0.001756699,0.06433726,0.5494052,0.8191883,0.06433726
256.8,0.001757814,0.06539162,0.5506918,0.8197085,0.06539162
257.4,0.001772966,0.06645085,0.5519785,0.8267742,0.06645085
258,0.001603599,0.06746382,0.5532652,0.7477943,0.06746382
258.6,0.001695069,0.06845342,0.5545518,0.7904486,0.06845342
259.2,0.001837571,0.06951321,0.5558385,0.8569009,0.06951321
259.8,0.001849005,0.07061919,0.5571251,0.8622327,0.07061919
260.4,0.001788955,0.07171058,0.5584118,0.83423,0.07171058
261,0.001919745,0.07282319,0.5596985,0.8952205,0.07282319
261.6,0.001982305,0.0739938,0.5609851,0.9243936,0.0739938
262.2,0.001880889,0.07515276,0.5622718,0.8771011,0.07515276
262.8,0.001939731,0.07629895,0.5635585,0.9045403,0.07629895
263.4,0.001831064,0.07743018,0.5648451,0.8538666,0.07743018
264,0.001811451,0.07852294,0.5661318,0.8447202,0.07852294
264.6,0.00186016,0.07962442,0.5674185,0.8674345,0.07962442
265.2,0.001798901,0.08072214,0.5687051,0.8388682,0.08072214
265.8,0.001825022,0.08180932,0.5699918,0.851049,0.08180932
266.4,0.001856535,0.08291378,0.5712784,0.8657439,0.08291378
267,0.001919095,0.08404647,0.5725651,0.894917,0.08404647
267.6,0.001965294,0.08521179,0.5738518,0.9164609,0.08521179
268.2,0.002104544,0.08643274,0.5751384,0.9813961,0.08643274
268.8,0.002212652,0.0877279,0.5764251,1.03181,0.0877279
269.4,0.002083071,0.08901662,0.5777118,0.9713827,0.08901662
270,0.002362871,0.0903504,0.5789984,1.10186,0.0903504
270.6,0.002256156,0.09173611,0.5802851,1.052096,0.09173611
271.2,0.002168963,0.09306364,0.5815717,1.011436,0.09306364
271.8,0.002329127,0.09441307,0.5828584,1.086125,0.09441307
272.4,0.002259689,0.09578971,0.5841451,1.053744,0.09578971
273,0.002401448,0.09718806,0.5854317,1.119849,0.09718806
273.6,0.002304494,0.09859984,0.5867184,1.074637,0.09859984
274.2,0.002368169,0.1000016,0.5880051,1.104331,0.1000016
274.8,0.002552596,0.1014779,0.5892917,1.190333,0.1014779
275.4,0.002482971,0.1029885,0.5905784,1.157865,0.1029885
276,0.002398101,0.1044529,0.5918651,1.118289,0.1044529
276.6,0.002493754,0.1059204,0.5931517,1.162894,0.1059204
277.2,0.002435005,0.107399,0.5944384,1.135498,0.107399
277.8,0.002262384,0.1088083,0.595725,1.055001,0.1088083
278.4,0.002261455,0.1101654,0.5970117,1.054567,0.1101654
279,0.002206238,0.1115057,0.5982984,1.028819,0.1115057
279.6,0.002155484,0.1128142,0.599585,1.005151,0.1128142
280.2,0.002152509,0.1141066,0.6008717,1.003764,0.1141066
280.8,0.002209678,0.1154153,0.6021584,1.030423,0.1154153
281.4,0.002347719,0.1167825,0.603445,1.094794,0.1167825
282,0.002401634,0.1182073,0.6047317,1.119936,0.1182073
282.6,0.002378766,0.1196414,0.6060183,1.109272,0.1196414
283.2,0.00241,0.1210781,0.607305,1.123837,0.1210781
283.8,0.002529449,0.1225599,0.6085917,1.179539,0.1225599
284.4,0.002431287,0.1240481,0.6098783,1.133764,0.1240481
285,0.002328849,0.1254762,0.611165,1.085994,0.1254762
285.6,0.0025301,0.1269338,0.6124517,1.179843,0.1269338
286.2,0.002525824,0.1284506,0.6137383,1.177849,0.1284506
286.8,0.002657823,0.1300057,0.615025,1.239403,0.1300057
287.4,0.002837787,0.1316544,0.6163117,1.323324,0.1316544
288,0.002951753,0.1333913,0.6175983,1.376469,0.1333913
288.6,0.002873669,0.1351389,0.618885,1.340056,0.1351389
289.2,0.003007527,0.1369032,0.6201716,1.402477,0.1369032
289.8,0.002805345,0.1386471,0.6214583,1.308196,0.1386471
290.4,0.002612739,0.1402725,0.622745,1.218379,0.1402725
291,0.002541534,0.1418188,0.6240316,1.185174,0.1418188
291.6,0.002506954,0.1433334,0.6253183,1.169049,0.1433334
292.2,0.002478044,0.1448289,0.626605,1.155568,0.1448289
292.8,0.002477487,0.1463155,0.6278916,1.155308,0.1463155
293.4,0.002441512,0.1477912,0.6291783,1.138532,0.1477912
294,0.0025103,0.1492768,0.6304649,1.17061,0.1492768
294.6,0.002502213,0.1507805,0.6317516,1.166838,0.1507805
295.2,0.002346046,0.152235,0.6330383,1.094014,0.152235
295.8,0.002416693,0.1536638,0.6343249,1.126958,0.1536638
296.4,0.002331823,0.1550884,0.6356116,1.087382,0.1550884
297,0.00236975,0.1564988,0.6368983,1.105068,0.1564988
297.6,0.002419574,0.1579356,0.6381849,1.128302,0.1579356
298.2,0.002418924,0.1593872,0.6394716,1.127999,0.1593872
298.8,0.002532238,0.1608725,0.6407583,1.18084,0.1608725
299.4,0.002735256,0.1624528,0.6420449,1.275511,0.1624528
300,0.002783315,0.1641084,0.6433316,1.297922,0.1641084
300.6,0.002758123,0.1657708,0.6446182,1.286175,0.1657708
301.2,0.003012732,0.167502,0.6459049,1.404905,0.167502
301.8,0.00285043,0.169261,0.6471916,1.329219,0.169261
302.4,0.002673811,0.1709183,0.6484782,1.246858,0.1709183
303,0.00284541,0.172574,0.6497649,1.326879,0.172574
303.6,0.002607905,0.17421,0.6510516,1.216125,0.17421
304.2,0.002485202,0.175738,0.6523382,1.158906,0.175738
304.8,0.002594147,0.1772618,0.6536249,1.209709,0.1772618
305.4,0.002702814,0.1788509,0.6549115,1.260383,0.1788509
306,0.002708206,0.1804742,0.6561982,1.262897,0.1804742
306.6,0.002819568,0.1821325,0.6574849,1.314828,0.1821325
307.2,0.003077244,0.1839015,0.6587715,1.434988,0.1839015
307.8,0.002827934,0.1856731,0.6600582,1.318729,0.1856731
308.4,0.003051309,0.1874369,0.6613449,1.422894,0.1874369
309,0.003195857,0.189311,0.6626315,1.4903,0.189311
309.6,0.002987634,0.1911661,0.6639182,1.393201,0.1911661
310.2,0.003118052,0.1929978,0.6652049,1.454018,0.1929978
310.8,0.003300899,0.1949235,0.6664915,1.539283,0.1949235
311.4,0.003341985,0.1969163,0.6677782,1.558443,0.1969163
312,0.003116286,0.1988538,0.6690648,1.453194,0.1988538
312.6,0.003388371,0.2008052,0.6703515,1.580074,0.2008052
313.2,0.003213891,0.2027859,0.6716382,1.49871,0.2027859
313.8,0.003222908,0.2047169,0.6729248,1.502914,0.2047169
314.4,0.002858238,0.2065413,0.6742115,1.332861,0.2065413
315,0.002559939,0.2081667,0.6754982,1.193757,0.2081667
315.6,0.002799489,0.2097745,0.6767848,1.305465,0.2097745
316.2,0.002481391,0.2113588,0.6780715,1.157128,0.2113588
316.8,0.002390665,0.2128204,0.6793581,1.114821,0.2128204
317.4,0.002383042,0.2142525,0.6806448,1.111266,0.2142525
318,0.002442535,0.2157002,0.6819315,1.139009,0.2157002
318.6,0.002590429,0.2172101,0.6832181,1.207975,0.2172101
319.2,0.002682178,0.2187919,0.6845048,1.25076,0.2187919
319.8,0.002773182,0.2204285,0.6857915,1.293197,0.2204285
320.4,0.002918195,0.2221359,0.6870781,1.36082,0.2221359
321,0.003053261,0.2239273,0.6883648,1.423805,0.2239273
321.6,0.003088771,0.2257699,0.6896515,1.440363,0.2257699
322.2,0.002939854,0.2275785,0.6909381,1.37092,0.2275785
322.8,0.003019611,0.2293664,0.6922248,1.408113,0.2293664
323.4,0.002972203,0.2311639,0.6935114,1.386005,0.2311639
324,0.002842993,0.2329085,0.6947981,1.325752,0.2329085
324.6,0.002944595,0.2346447,0.6960848,1.373131,0.2346447
325.2,0.002857494,0.2363854,0.6973714,1.332514,0.2363854
325.8,0.002769371,0.2380734,0.6986581,1.29142,0.2380734
326.4,0.00274734,0.2397284,0.6999448,1.281147,0.2397284
327,0.002981499,0.2414471,0.7012314,1.39034,0.2414471
327.6,0.002842714,0.2431944,0.7025181,1.325622,0.2431944
328.2,0.002823472,0.2448942,0.7038047,1.316649,0.2448942
328.8,0.002871438,0.2466027,0.7050914,1.339016,0.2466027
329.4,0.002794841,0.2483026,0.7063781,1.303297,0.2483026
330,0.002848756,0.2499957,0.7076647,1.328439,0.2499957
330.6,0.002748177,0.2516747,0.7089514,1.281537,0.2516747
331.2,0.002946082,0.253383,0.7102381,1.373824,0.253383
331.8,0.002877759,0.2551302,0.7115247,1.341964,0.2551302
332.4,0.002742693,0.2568163,0.7128114,1.278979,0.2568163
333,0.002700955,0.2584494,0.7140981,1.259516,0.2584494
333.6,0.002955006,0.2601462,0.7153847,1.377986,0.2601462
334.2,0.002641462,0.2618251,0.7166714,1.231773,0.2618251
334.8,0.002591452,0.263395,0.717958,1.208452,0.263395
335.4,0.002733397,0.2649925,0.7192447,1.274644,0.2649925
336,0.002512438,0.2665662,0.7205314,1.171607,0.2665662
336.6,0.002706904,0.268132,0.721818,1.26229,0.268132
337.2,0.002606046,0.2697259,0.7231047,1.215258,0.2697259
337.8,0.002497844,0.2712571,0.7243914,1.164801,0.2712571
338.4,0.00256152,0.2727749,0.725678,1.194494,0.2727749
339,0.002608463,0.2743259,0.7269647,1.216385,0.2743259
339.6,0.002450994,0.2758437,0.7282513,1.142954,0.2758437
340.2,0.002551015,0.2773443,0.729538,1.189596,0.2773443
340.8,0.002487619,0.2788559,0.7308247,1.160033,0.2788559
341.4,0.002597494,0.2803814,0.7321113,1.21127,0.2803814
342,0.002534283,0.281921,0.733398,1.181793,0.281921
342.6,0.00241818,0.2834067,0.7346847,1.127652,0.2834067
343.2,0.002512996,0.2848861,0.7359713,1.171867,0.2848861
343.8,0.002484737,0.2863854,0.737258,1.158689,0.2863854
344.4,0.002528706,0.2878894,0.7385447,1.179192,0.2878894
345,0.002493661,0.2893961,0.7398313,1.16285,0.2893961
345.6,0.002667026,0.2909443,0.741118,1.243694,0.2909443
346.2,0.002848477,0.292599,0.7424046,1.328309,0.292599
346.8,0.002775506,0.2942862,0.7436913,1.294281,0.2942862
347.4,0.002887612,0.2959851,0.744978,1.346559,0.2959851
348,0.002866883,0.2977115,0.7462646,1.336892,0.2977115
348.6,0.002809714,0.2994144,0.7475513,1.310233,0.2994144
349.2,0.002709042,0.3010701,0.748838,1.263287,0.3010701
349.8,0.002727634,0.3027011,0.7501246,1.271957,0.3027011
350.4,0.002583922,0.3042945,0.7514113,1.204941,0.3042945
351,0.002719546,0.3058856,0.7526979,1.268186,0.3058856
351.6,0.002793819,0.3075396,0.7539846,1.302821,0.3075396
352.2,0.002587548,0.309154,0.7552713,1.206632,0.309154
352.8,0.002730794,0.3107495,0.7565579,1.273431,0.3107495
353.4,0.002990423,0.3124659,0.7578446,1.394501,0.3124659
354,0.002880733,0.3142272,0.7591313,1.343351,0.3142272
354.6,0.002989214,0.3159882,0.7604179,1.393938,0.3159882
355.2,0.003130602,0.3178241,0.7617046,1.45987,0.3178241
355.8,0.003300806,0.3197536,0.7629913,1.53924,0.3197536
356.4,0.003184052,0.321699,0.7642779,1.484795,0.321699
357,0.003269479,0.3236351,0.7655646,1.524632,0.3236351
357.6,0.00318368,0.325571,0.7668512,1.484622,0.325571
358.2,0.003002507,0.3274269,0.7681379,1.400137,0.3274269
358.8,0.002846618,0.3291816,0.7694246,1.327442,0.3291816
359.4,0.002687662,0.3308419,0.7707112,1.253317,0.3308419
360,0.002503979,0.3323994,0.7719979,1.167662,0.3323994
360.6,0.002540047,0.3339126,0.7732846,1.184481,0.3339126
361.2,0.002309049,0.3353673,0.7745712,1.076761,0.3353673
361.8,0.002444487,0.3367934,0.7758579,1.139919,0.3367934
362.4,0.002551666,0.3382922,0.7771445,1.189899,0.3382922
363,0.002682456,0.3398625,0.7784312,1.25089,0.3398625
363.6,0.003051402,0.3415826,0.7797179,1.422938,0.3415826
364.2,0.003317073,0.3434932,0.7810045,1.546826,0.3434932
364.8,0.003097416,0.3454175,0.7822912,1.444395,0.3454175
365.4,0.003182007,0.3473013,0.7835779,1.483841,0.3473013
366,0.003056329,0.3491728,0.7848645,1.425235,0.3491728
366.6,0.00312112,0.3510261,0.7861512,1.455449,0.3510261
367.2,0.002716572,0.3527774,0.7874379,1.266799,0.3527774
367.8,0.002668978,0.354393,0.7887245,1.244604,0.354393
368.4,0.002751709,0.3560193,0.7900112,1.283184,0.3560193
369,0.002556221,0.3576116,0.7912978,1.192023,0.3576116
369.6,0.002495799,0.3591272,0.7925845,1.163847,0.3591272
370.2,0.002635513,0.3606666,0.7938712,1.228999,0.3606666
370.8,0.002693518,0.3622653,0.7951578,1.256048,0.3622653
371.4,0.002568027,0.3638438,0.7964445,1.197529,0.3638438
372,0.002942736,0.365497,0.7977312,1.372264,0.365497
372.6,0.002973133,0.3672718,0.7990178,1.386439,0.3672718
373.2,0.003168714,0.3691143,0.8003045,1.477643,0.3691143
373.8,0.003006411,0.3709669,0.8015911,1.401957,0.3709669
374.4,0.003071388,0.3727902,0.8028778,1.432257,0.3727902
375,0.003289744,0.3746986,0.8041645,1.534082,0.3746986
375.6,0.002831838,0.376535,0.8054511,1.32055,0.376535
376.2,0.002756357,0.3782115,0.8067378,1.285351,0.3782115
376.8,0.002759239,0.3798662,0.8080245,1.286695,0.3798662
377.4,0.002692589,0.3815017,0.8093111,1.255615,0.3815017
378,0.002504723,0.3830609,0.8105978,1.168009,0.3830609
378.6,0.002506675,0.3845643,0.8118845,1.168919,0.3845643
379.2,0.002510114,0.3860694,0.8131711,1.170523,0.3860694
379.8,0.002526103,0.3875802,0.8144578,1.177979,0.3875802
380.4,0.002777923,0.3891714,0.8157444,1.295408,0.3891714
381,0.002789729,0.3908417,0.8170311,1.300913,0.3908417
381.6,0.002985589,0.3925743,0.8183178,1.392247,0.3925743
382.2,0.002968485,0.3943606,0.8196044,1.384271,0.3943606
382.8,0.00281901,0.3960968,0.8208911,1.314568,0.3960968
383.4,0.002773647,0.3977746,0.8221778,1.293414,0.3977746
384,0.002755149,0.3994332,0.8234644,1.284788,0.3994332
384.6,0.002594612,0.4010382,0.8247511,1.209926,0.4010382
385.2,0.002393639,0.4025346,0.8260377,1.116208,0.4025346
385.8,0.002389456,0.4039696,0.8273244,1.114257,0.4039696
386.4,0.00248576,0.4054321,0.8286111,1.159166,0.4054321
387,0.002314626,0.4068723,0.8298977,1.079362,0.4068723
387.6,0.002386854,0.4082827,0.8311844,1.113044,0.4082827
388.2,0.0022833,0.4096837,0.8324711,1.064754,0.4096837
388.8,0.002531773,0.4111283,0.8337577,1.180623,0.4111283
389.4,0.002498309,0.4126373,0.8350444,1.165018,0.4126373
390,0.002353668,0.4140929,0.8363311,1.097568,0.4140929
390.6,0.002718989,0.4156147,0.8376177,1.267926,0.4156147
391.2,0.002695377,0.417239,0.8389044,1.256915,0.417239
391.8,0.002623894,0.4188348,0.840191,1.223581,0.4188348
392.4,0.002821241,0.4204683,0.8414777,1.315608,0.4204683
393,0.002629936,0.4221037,0.8427644,1.226398,0.4221037
393.6,0.00271369,0.4237068,0.844051,1.265455,0.4237068
394.2,0.002753476,0.4253469,0.8453377,1.284008,0.4253469
394.8,0.002717036,0.4269881,0.8466244,1.267015,0.4269881
395.4,0.003008363,0.4287057,0.847911,1.402868,0.4287057
396,0.002774949,0.4304407,0.8491977,1.294021,0.4304407
396.6,0.002847734,0.4321275,0.8504843,1.327962,0.4321275
397.2,0.002762492,0.4338105,0.851771,1.288212,0.4338105
397.8,0.002737301,0.4354605,0.8530577,1.276465,0.4354605
398.4,0.002442814,0.4370145,0.8543443,1.139139,0.4370145
399,0.00254237,0.4385101,0.855631,1.185565,0.4385101
399.6,0.002378766,0.4399864,0.8569177,1.109272,0.4399864
400.2,0.002352274,0.4414057,0.8582043,1.096918,0.4414057
400.8,0.002314161,0.4428057,0.859491,1.079146,0.4428057
401.4,0.002451459,0.4442353,0.8607777,1.14317,0.4442353
402,0.002364544,0.4456801,0.8620643,1.10264,0.4456801
402.6,0.00229464,0.4470779,0.863351,1.070042,0.4470779
403.2,0.002357944,0.4484737,0.8646376,1.099562,0.4484737
403.8,0.002398473,0.4499006,0.8659243,1.118462,0.4499006
404.4,0.00236064,0.4513283,0.867211,1.100819,0.4513283
405,0.002455921,0.4527733,0.8684976,1.145251,0.4527733
405.6,0.002344837,0.4542135,0.8697843,1.09345,0.4542135
406.2,0.002391966,0.4556346,0.871071,1.115428,0.4556346
406.8,0.00235971,0.4570601,0.8723576,1.100386,0.4570601
407.4,0.002162084,0.4584166,0.8736443,1.008228,0.4584166
408,0.002373933,0.4597774,0.8749309,1.107018,0.4597774
408.6,0.00227419,0.4611719,0.8762176,1.060506,0.4611719
409.2,0.002348834,0.4625588,0.8775043,1.095314,0.4625588
409.8,0.002491895,0.464011,0.8787909,1.162027,0.464011
410.4,0.00262566,0.4655462,0.8800776,1.224404,0.4655462
411,0.00271118,0.4671473,0.8813643,1.264284,0.4671473
411.6,0.002856379,0.4688176,0.8826509,1.331994,0.4688176
412.2,0.0030488,0.4705891,0.8839376,1.421724,0.4705891
412.8,0.003134506,0.4724441,0.8852243,1.461691,0.4724441
413.4,0.003133018,0.4743244,0.8865109,1.460997,0.4743244
414,0.003202178,0.4762249,0.8877976,1.493248,0.4762249
414.6,0.003018589,0.4780912,0.8890842,1.407636,0.4780912
415.2,0.002907319,0.4798689,0.8903709,1.355748,0.4798689
415.8,0.002662006,0.4815397,0.8916576,1.241353,0.4815397
416.4,0.002607347,0.4831205,0.8929442,1.215865,0.4831205
417,0.002384344,0.484618,0.8942309,1.111873,0.484618
417.6,0.00219936,0.4859932,0.8955176,1.025611,0.4859932
418.2,0.00214405,0.4872962,0.8968042,0.9998189,0.4872962
418.8,0.0020642,0.4885586,0.8980909,0.9625831,0.4885586
419.4,0.00201484,0.4897824,0.8993775,0.9395654,0.4897824
420,0.002072102,0.4910084,0.9006642,0.9662676,0.4910084
420.6,0.002078887,0.4922537,0.9019509,0.969432,0.4922537
421.2,0.002168405,0.4935279,0.9032375,1.011176,0.4935279
421.8,0.002339446,0.4948803,0.9045242,1.090936,0.4948803
422.4,0.002321412,0.4962785,0.9058109,1.082527,0.4962785
423,0.00257221,0.4977466,0.9070975,1.199479,0.4977466
423.6,0.002419946,0.4992443,0.9083842,1.128475,0.4992443
424.2,0.002539582,0.5007321,0.9096709,1.184264,0.5007321
424.8,0.002499053,0.5022437,0.9109575,1.165364,0.5022437
425.4,0.002280325,0.5036775,0.9122442,1.063367,0.5036775
426,0.002545159,0.5051252,0.9135308,1.186865,0.5051252
426.6,0.002458337,0.5066262,0.9148175,1.146378,0.5066262
427.2,0.002488084,0.5081102,0.9161042,1.160249,0.5081102
427.8,0.002513275,0.5096106,0.9173908,1.171997,0.5096106
428.4,0.002585502,0.5111402,0.9186775,1.205678,0.5111402
429,0.002814176,0.5127601,0.9199642,1.312314,0.5127601
429.6,0.002748177,0.5144288,0.9212508,1.281537,0.5144288
430.2,0.002962721,0.5161421,0.9225375,1.381584,0.5161421
430.8,0.00291773,0.5179062,0.9238241,1.360603,0.5179062
431.4,0.003058839,0.5196992,0.9251108,1.426405,0.5196992
432,0.002891052,0.5214842,0.9263975,1.348162,0.5214842
432.6,0.002812038,0.5231951,0.9276841,1.311317,0.5231951
433.2,0.002576207,0.5248116,0.9289708,1.201343,0.5248116
433.8,0.002374026,0.5262966,0.9302575,1.107062,0.5262966
434.4,0.002345767,0.5277126,0.9315441,1.093884,0.5277126
435,0.002197965,0.5290757,0.9328308,1.024961,0.5290757
435.6,0.001965759,0.5303248,0.9341175,0.9166777,0.5303248
436.2,0.001954976,0.531501,0.9354041,0.9116493,0.531501
436.8,0.001961762,0.532676,0.9366908,0.9148137,0.532676
437.4,0.001924672,0.533842,0.9379774,0.8975179,0.533842
438,0.00189883,0.534989,0.9392641,0.8854672,0.534989
438.6,0.001845287,0.5361123,0.9405508,0.8604988,0.5361123
439.2,0.001887025,0.5372319,0.9418374,0.879962,0.5372319
439.8,0.002076192,0.5384209,0.9431241,0.968175,0.5384209
440.4,0.002033339,0.5396538,0.9444108,0.9481916,0.5396538
441,0.002081955,0.5408884,0.9456974,0.9708625,0.5408884
441.6,0.002233196,0.5421829,0.9469841,1.04139,0.5421829
442.2,0.002282277,0.5435375,0.9482707,1.064277,0.5435375
442.8,0.002274376,0.5449045,0.9495574,1.060593,0.5449045
443.4,0.002461033,0.5463252,0.9508441,1.147635,0.5463252
444,0.002562914,0.5478323,0.9521307,1.195144,0.5478323
444.6,0.00240498,0.5493227,0.9534174,1.121496,0.5493227
445.2,0.002468842,0.5507849,0.9547041,1.151276,0.5507849
445.8,0.002425152,0.5522531,0.9559907,1.130903,0.5522531
446.4,0.002435935,0.5537114,0.9572774,1.135931,0.5537114
447,0.002425152,0.5551697,0.9585641,1.130903,0.5551697
447.6,0.002363428,0.5566063,0.9598507,1.10212,0.5566063
448.2,0.002409628,0.5580382,0.9611374,1.123664,0.5580382
448.8,0.002555849,0.5595278,0.962424,1.19185,0.5595278
449.4,0.002374211,0.5610069,0.9637107,1.107148,0.5610069
450,0.002541348,0.5624815,0.9649974,1.185088,0.5624815
450.6,0.002561055,0.5640123,0.966284,1.194278,0.5640123
451.2,0.002391501,0.565498,0.9675707,1.115211,0.565498
451.8,0.002397079,0.5669346,0.9688574,1.117812,0.5669346
452.4,0.002421341,0.5683801,0.970144,1.129126,0.5683801
453,0.002324201,0.5698038,0.9714307,1.083827,0.5698038
453.6,0.002244165,0.5711743,0.9727173,1.046505,0.5711743
454.2,0.002214883,0.572512,0.974004,1.03285,0.572512
454.8,0.002104822,0.5738079,0.9752907,0.9815261,0.5738079
455.4,0.002074426,0.5750617,0.9765773,0.9673513,0.5750617
456,0.002060203,0.5763021,0.977864,0.9607191,0.5763021
456.6,0.001912216,0.5774938,0.9791507,0.8917093,0.5774938
457.2,0.002095155,0.578696,0.9804373,0.9770179,0.578696
457.8,0.001992345,0.5799223,0.981724,0.9290752,0.5799223
458.4,0.002055369,0.5811366,0.9830107,0.958465,0.5811366
459,0.002044679,0.5823666,0.9842973,0.95348,0.5823666
459.6,0.00215065,0.5836252,0.985584,1.002897,0.5836252
460.2,0.002186625,0.5849264,0.9868706,1.019672,0.5849264
460.8,0.002187089,0.5862385,0.9881573,1.019889,0.5862385
461.4,0.002149628,0.5875395,0.989444,1.00242,0.5875395
462,0.002205123,0.5888459,0.9907306,1.028298,0.5888459
462.6,0.002093854,0.5901356,0.9920173,0.9764111,0.5901356
463.2,0.001858301,0.5913213,0.993304,0.8665675,0.5913213
463.8,0.002109191,0.5925115,0.9945906,0.9835635,0.5925115
464.4,0.001824465,0.5936916,0.9958773,0.8507889,0.5936916
465,0.001756048,0.5947658,0.9971639,0.8188848,0.5947658
465.6,0.001870106,0.5958536,0.9984506,0.8720727,0.5958536
466.2,0.001805408,0.5969563,0.9997373,0.8419026,0.5969563
466.8,0.001815262,0.5980425,1.001024,0.8464974,0.5980425
467.4,0.001926159,0.5991649,1.002311,0.8982115,0.5991649
468,0.001987883,0.6003391,1.003597,0.9269945,0.6003391
468.6,0.002022184,0.6015421,1.004884,0.9429898,0.6015421
469.2,0.00211198,0.6027824,1.006171,0.9848639,0.6027824
469.8,0.002157715,0.6040633,1.007457,1.006191,0.6040633
470.4,0.002155856,0.6053574,1.008744,1.005324,0.6053574
471,0.00214089,0.6066464,1.010031,0.9983451,0.6066464
471.6,0.002325967,0.6079864,1.011317,1.084651,0.6079864
472.2,0.002194991,0.6093427,1.012604,1.023574,0.6093427
472.8,0.002112259,0.6106349,1.013891,0.9849939,0.6106349
473.4,0.002222971,0.6119355,1.015177,1.036621,0.6119355
474,0.002242213,0.613275,1.016464,1.045594,0.613275
474.6,0.002132059,0.6145873,1.017751,0.994227,0.6145873
475.2,0.002047468,0.6158412,1.019037,0.9547805,0.6158412
475.8,0.002100175,0.6170855,1.020324,0.9793587,0.6170855
476.4,0.002016792,0.6183206,1.021611,0.9404757,0.6183206
477,0.001973753,0.6195177,1.022897,0.9204056,0.6195177
477.6,0.001947168,0.620694,1.024184,0.9080081,0.620694
478.2,0.001800853,0.6218184,1.025471,0.8397785,0.6218184
478.8,0.001829577,0.6229075,1.026757,0.853173,0.6229075
479.4,0.001766831,0.6239864,1.028044,0.8239132,0.6239864
480,0.001788304,0.625053,1.029331,0.8339266,0.625053
480.6,0.001902176,0.6261601,1.030617,0.8870277,0.6261601
